timestamp,f0_update_count,f1_announcement_count,f2_withdrawal_count,f3_avg_as_path_length,f4_median_as_path_length,f5_as_path_change_count
2025-02-25 22:17:48,5513,5436,74,4.337748344370861,4.0,1494
2025-02-25 22:17:54,6063,6003,59,4.137597867732801,4.0,1057
2025-02-25 22:18:00,3746,3688,57,4.264370932754881,4.0,819
2025-02-25 22:18:06,4331,4249,81,4.2737114615203575,4.0,1159
2025-02-25 22:18:12,7059,6926,132,4.350707479064395,4.0,3233
2025-02-25 22:18:18,7935,7810,125,4.42752880921895,4.0,3557
2025-02-25 22:18:24,4442,4371,69,4.358727979867307,4.0,1140
2025-02-25 22:18:30,5171,5114,55,4.32225263981228,4.0,2554
2025-02-25 22:18:36,4683,4561,121,4.162464371848279,4.0,1114
2025-02-25 22:18:42,12412,12223,187,4.738198478278655,4.0,2834
2025-02-25 22:18:48,5609,5523,86,4.077313054499366,3.0,1399
2025-02-25 22:18:54,6395,6334,61,4.223239658983265,4.0,1471
2025-02-25 22:19:00,4132,4056,75,4.328402366863905,4.0,852
2025-02-25 22:19:06,4774,4682,90,4.256514310123879,4.0,1129
2025-02-25 22:19:12,3602,3443,157,4.753122277083938,4.0,906
2025-02-25 22:19:18,9602,9484,117,4.583614508646141,4.0,1676
2025-02-25 22:19:24,4770,4664,105,4.439108061749571,4.0,1501
2025-02-25 22:19:30,3904,3829,73,4.336641420736485,4.0,948
2025-02-25 22:19:36,4636,4562,72,4.11902674265673,3.0,1169
2025-02-25 22:19:42,6594,6466,127,4.285029384472626,4.0,2303
2025-02-25 22:19:48,7299,7162,135,4.2714325607372245,4.0,2397
2025-02-25 22:19:54,21235,21136,99,3.9001230128690385,4.0,1771
2025-02-25 22:20:00,6443,6355,87,4.143036978756884,4.0,1375
2025-02-25 22:20:06,5660,5330,327,4.493058161350844,4.0,1334
2025-02-25 22:20:12,5341,5122,217,4.569894572432643,4.0,1332
2025-02-25 22:20:18,4808,4660,148,4.265021459227468,4.0,1190
2025-02-25 22:20:24,4336,4270,66,4.412412177985948,4.0,1512
2025-02-25 22:20:30,5166,5088,78,4.2560927672955975,3.0,1404
2025-02-25 22:20:36,4261,4123,136,4.299296628668445,4.0,1250
2025-02-25 22:20:42,4025,3886,135,4.431034482758621,4.0,1036
2025-02-25 22:20:48,6453,6350,101,4.436220472440945,4.0,2863
2025-02-25 22:20:54,17279,17202,74,4.33391466108592,4.0,1967
2025-02-25 22:21:00,5216,5143,71,4.241687730896364,4.0,1401
2025-02-25 22:21:06,6437,6379,58,4.304906725192036,4.0,2620
2025-02-25 22:21:12,13536,13414,121,4.251304607126882,4.0,4175
2025-02-25 22:21:18,5235,5125,109,4.485073170731708,4.0,2315
2025-02-25 22:21:24,6007,5899,107,4.215968808272589,4.0,2615
2025-02-25 22:21:30,4746,4667,79,4.2288407970859225,4.0,1085
2025-02-25 22:21:36,3287,3178,108,4.3300818124606675,4.0,835
2025-02-25 22:21:42,10014,9919,94,4.426051013206976,4.0,3131
2025-02-25 22:21:48,9421,9131,288,4.536742963530829,4.0,1864
2025-02-25 22:21:54,8426,8164,260,4.450391964723175,4.0,1889
2025-02-25 22:22:00,6559,6447,112,4.456181169536219,4.0,2864
2025-02-25 22:22:06,3299,3208,90,4.503740648379052,4.0,967
2025-02-25 22:22:12,5199,5135,63,4.172151898734177,4.0,1159
2025-02-25 22:22:18,3739,3626,112,4.493656922228351,4.0,946
2025-02-25 22:22:24,4961,4793,165,4.273315251408304,4.0,1244
2025-02-25 22:22:30,5855,5799,55,4.227280565614761,4.0,1528
2025-02-25 22:22:36,4557,4465,91,4.3641657334826425,4.0,1266
2025-02-25 22:22:42,6764,6685,78,4.015856394913986,4.0,2463
2025-02-25 22:22:48,3669,3562,106,4.542111173498035,4.0,831
2025-02-25 22:22:54,5421,5329,90,3.990429724150872,3.0,2194
2025-02-25 22:23:00,5285,5097,187,4.2597606435157935,4.0,1531
2025-02-25 22:23:06,4439,4273,166,4.293470629534285,4.0,1087
2025-02-25 22:23:12,5018,4913,102,4.099735395888459,4.0,1211
2025-02-25 22:23:18,3314,3215,97,4.425816485225505,4.0,774
2025-02-25 22:23:24,4133,4069,63,4.087736544605554,3.0,1050
2025-02-25 22:23:30,4916,4807,108,4.469523611400041,4.0,1526
2025-02-25 22:23:36,4692,4539,152,4.346111478299185,4.0,1155
2025-02-25 22:23:42,4827,4730,96,4.414799154334038,4.0,1135
2025-02-25 22:23:48,3562,3447,114,4.521322889469103,4.0,828
2025-02-25 22:23:54,7671,7607,60,3.89785723675562,4.0,998
2025-02-25 22:24:00,4798,4692,105,4.45225916453538,4.0,1647
2025-02-25 22:24:06,4837,4614,220,4.242956220199393,4.0,1333
