f0_feature,timestamp,f0_value,f1_feature,f1_value,f2_feature,f2_value
update_count,2005-05-25 11:02:00,645,announcement_count,553,withdrawal_count,66
update_count,2005-05-25 11:03:00,590,announcement_count,491,withdrawal_count,45
update_count,2005-05-25 11:04:00,469,announcement_count,426,withdrawal_count,17
update_count,2005-05-25 11:05:00,456,announcement_count,399,withdrawal_count,11
update_count,2005-05-25 11:06:00,478,announcement_count,416,withdrawal_count,34
update_count,2005-05-25 11:07:00,752,announcement_count,668,withdrawal_count,38
update_count,2005-05-25 11:08:00,509,announcement_count,438,withdrawal_count,39
update_count,2005-05-25 11:09:00,564,announcement_count,481,withdrawal_count,39
update_count,2005-05-25 11:10:00,957,announcement_count,884,withdrawal_count,43
update_count,2005-05-25 11:11:00,653,announcement_count,574,withdrawal_count,36
update_count,2005-05-25 11:12:00,670,announcement_count,599,withdrawal_count,37
update_count,2005-05-25 11:13:00,650,announcement_count,523,withdrawal_count,90
update_count,2005-05-25 11:14:00,660,announcement_count,554,withdrawal_count,70
update_count,2005-05-25 11:15:00,724,announcement_count,681,withdrawal_count,11
update_count,2005-05-25 11:16:00,481,announcement_count,400,withdrawal_count,37
update_count,2005-05-25 11:17:00,594,announcement_count,493,withdrawal_count,68
update_count,2005-05-25 11:18:00,636,announcement_count,532,withdrawal_count,54
update_count,2005-05-25 11:19:00,699,announcement_count,620,withdrawal_count,52
update_count,2005-05-25 11:20:00,590,announcement_count,501,withdrawal_count,39
update_count,2005-05-25 11:21:00,664,announcement_count,530,withdrawal_count,103
update_count,2005-05-25 11:22:00,991,announcement_count,909,withdrawal_count,34
update_count,2005-05-25 11:23:00,606,announcement_count,557,withdrawal_count,22
update_count,2005-05-25 11:24:00,662,announcement_count,571,withdrawal_count,41
update_count,2005-05-25 11:25:00,501,announcement_count,447,withdrawal_count,26
update_count,2005-05-25 11:26:00,587,announcement_count,509,withdrawal_count,32
update_count,2005-05-25 11:27:00,846,announcement_count,793,withdrawal_count,25
update_count,2005-05-25 11:28:00,580,announcement_count,486,withdrawal_count,42
update_count,2005-05-25 11:29:00,580,announcement_count,537,withdrawal_count,19
update_count,2005-05-25 11:30:00,717,announcement_count,630,withdrawal_count,41
update_count,2005-05-25 11:31:00,930,announcement_count,866,withdrawal_count,32
update_count,2005-05-25 11:32:00,881,announcement_count,784,withdrawal_count,53
update_count,2005-05-25 11:33:00,1106,announcement_count,978,withdrawal_count,99
update_count,2005-05-25 11:34:00,799,announcement_count,540,withdrawal_count,211
update_count,2005-05-25 11:35:00,527,announcement_count,457,withdrawal_count,44
update_count,2005-05-25 11:36:00,860,announcement_count,801,withdrawal_count,9
update_count,2005-05-25 11:37:00,988,announcement_count,949,withdrawal_count,12
update_count,2005-05-25 11:38:00,1373,announcement_count,1296,withdrawal_count,27
update_count,2005-05-25 11:39:00,1689,announcement_count,1560,withdrawal_count,96
update_count,2005-05-25 11:40:00,1203,announcement_count,1004,withdrawal_count,155
update_count,2005-05-25 11:41:00,707,announcement_count,597,withdrawal_count,86
update_count,2005-05-25 11:42:00,984,announcement_count,904,withdrawal_count,30
update_count,2005-05-25 11:43:00,640,announcement_count,540,withdrawal_count,72
update_count,2005-05-25 11:44:00,614,announcement_count,551,withdrawal_count,17
update_count,2005-05-25 11:45:00,751,announcement_count,700,withdrawal_count,23
update_count,2005-05-25 11:46:00,504,announcement_count,435,withdrawal_count,16
update_count,2005-05-25 11:47:00,610,announcement_count,538,withdrawal_count,48
update_count,2005-05-25 11:48:00,658,announcement_count,577,withdrawal_count,33
update_count,2005-05-25 11:49:00,627,announcement_count,565,withdrawal_count,32
update_count,2005-05-25 11:50:00,561,announcement_count,462,withdrawal_count,50
update_count,2005-05-25 11:51:00,504,announcement_count,453,withdrawal_count,21
update_count,2005-05-25 11:52:00,559,announcement_count,499,withdrawal_count,23
update_count,2005-05-25 11:53:00,1039,announcement_count,980,withdrawal_count,24
update_count,2005-05-25 11:54:00,702,announcement_count,568,withdrawal_count,102
update_count,2005-05-25 11:55:00,635,announcement_count,574,withdrawal_count,17
update_count,2005-05-25 11:56:00,537,announcement_count,474,withdrawal_count,34
update_count,2005-05-25 11:57:00,536,announcement_count,447,withdrawal_count,37
update_count,2005-05-25 11:58:00,686,announcement_count,560,withdrawal_count,102
update_count,2005-05-25 11:59:00,537,announcement_count,469,withdrawal_count,24
update_count,2005-05-25 12:00:00,775,announcement_count,724,withdrawal_count,17
update_count,2005-05-25 12:01:00,866,announcement_count,738,withdrawal_count,82
update_count,2005-05-25 12:02:00,909,announcement_count,759,withdrawal_count,124
update_count,2005-05-25 12:03:00,1342,announcement_count,1146,withdrawal_count,145
update_count,2005-05-25 12:04:00,875,announcement_count,813,withdrawal_count,36
update_count,2005-05-25 12:05:00,810,announcement_count,640,withdrawal_count,120
update_count,2005-05-25 12:06:00,760,announcement_count,582,withdrawal_count,152
update_count,2005-05-25 12:07:00,877,announcement_count,706,withdrawal_count,122
update_count,2005-05-25 12:08:00,756,announcement_count,688,withdrawal_count,40
update_count,2005-05-25 12:09:00,1190,announcement_count,1113,withdrawal_count,29
update_count,2005-05-25 12:10:00,1278,announcement_count,1200,withdrawal_count,47
update_count,2005-05-25 12:11:00,552,announcement_count,481,withdrawal_count,25
update_count,2005-05-25 12:12:00,701,announcement_count,651,withdrawal_count,24
update_count,2005-05-25 12:13:00,730,announcement_count,632,withdrawal_count,48
update_count,2005-05-25 12:14:00,872,announcement_count,807,withdrawal_count,39
update_count,2005-05-25 12:15:00,673,announcement_count,563,withdrawal_count,63
update_count,2005-05-25 12:16:00,526,announcement_count,466,withdrawal_count,28
update_count,2005-05-25 12:17:00,950,announcement_count,867,withdrawal_count,41
update_count,2005-05-25 12:18:00,566,announcement_count,520,withdrawal_count,16
update_count,2005-05-25 12:19:00,442,announcement_count,381,withdrawal_count,11
update_count,2005-05-25 12:20:00,699,announcement_count,664,withdrawal_count,7
update_count,2005-05-25 12:21:00,530,announcement_count,428,withdrawal_count,56
update_count,2005-05-25 12:22:00,795,announcement_count,733,withdrawal_count,31
update_count,2005-05-25 12:23:00,888,announcement_count,809,withdrawal_count,35
update_count,2005-05-25 12:24:00,540,announcement_count,447,withdrawal_count,61
update_count,2005-05-25 12:25:00,612,announcement_count,545,withdrawal_count,23
update_count,2005-05-25 12:26:00,632,announcement_count,524,withdrawal_count,73
update_count,2005-05-25 12:27:00,696,announcement_count,599,withdrawal_count,55
update_count,2005-05-25 12:28:00,711,announcement_count,558,withdrawal_count,123
update_count,2005-05-25 12:29:00,962,announcement_count,847,withdrawal_count,67
update_count,2005-05-25 12:30:00,1413,announcement_count,1139,withdrawal_count,252
update_count,2005-05-25 12:31:00,1034,announcement_count,901,withdrawal_count,77
update_count,2005-05-25 12:32:00,673,announcement_count,557,withdrawal_count,92
update_count,2005-05-25 12:33:00,993,announcement_count,932,withdrawal_count,22
update_count,2005-05-25 12:34:00,616,announcement_count,534,withdrawal_count,45
update_count,2005-05-25 12:35:00,618,announcement_count,552,withdrawal_count,37
update_count,2005-05-25 12:36:00,634,announcement_count,525,withdrawal_count,63
update_count,2005-05-25 12:37:00,874,announcement_count,799,withdrawal_count,43
update_count,2005-05-25 12:38:00,1748,announcement_count,1687,withdrawal_count,17
update_count,2005-05-25 12:39:00,1080,announcement_count,927,withdrawal_count,127
update_count,2005-05-25 12:40:00,1139,announcement_count,1063,withdrawal_count,24
update_count,2005-05-25 12:41:00,2004,announcement_count,1948,withdrawal_count,30
update_count,2005-05-25 12:42:00,1492,announcement_count,1423,withdrawal_count,19
update_count,2005-05-25 12:43:00,702,announcement_count,628,withdrawal_count,45
update_count,2005-05-25 12:44:00,745,announcement_count,645,withdrawal_count,50
update_count,2005-05-25 12:45:00,749,announcement_count,593,withdrawal_count,130
update_count,2005-05-25 12:46:00,2059,announcement_count,1660,withdrawal_count,346
update_count,2005-05-25 12:47:00,691,announcement_count,592,withdrawal_count,75
update_count,2005-05-25 12:48:00,547,announcement_count,441,withdrawal_count,56
update_count,2005-05-25 12:49:00,814,announcement_count,760,withdrawal_count,22
update_count,2005-05-25 12:50:00,448,announcement_count,381,withdrawal_count,23
update_count,2005-05-25 12:51:00,477,announcement_count,408,withdrawal_count,32
update_count,2005-05-25 12:52:00,606,announcement_count,545,withdrawal_count,17
update_count,2005-05-25 12:53:00,1008,announcement_count,904,withdrawal_count,74
update_count,2005-05-25 12:54:00,1441,announcement_count,1337,withdrawal_count,57
update_count,2005-05-25 12:55:00,524,announcement_count,439,withdrawal_count,52
update_count,2005-05-25 12:56:00,674,announcement_count,606,withdrawal_count,24
update_count,2005-05-25 12:57:00,911,announcement_count,803,withdrawal_count,78
update_count,2005-05-25 12:58:00,830,announcement_count,623,withdrawal_count,163
update_count,2005-05-25 12:59:00,859,announcement_count,777,withdrawal_count,48
update_count,2005-05-25 13:00:00,799,announcement_count,722,withdrawal_count,31
update_count,2005-05-25 13:01:00,820,announcement_count,744,withdrawal_count,45
update_count,2005-05-25 13:02:00,813,announcement_count,712,withdrawal_count,57
update_count,2005-05-25 13:03:00,869,announcement_count,665,withdrawal_count,174
update_count,2005-05-25 13:04:00,768,announcement_count,645,withdrawal_count,79
update_count,2005-05-25 13:05:00,1273,announcement_count,1093,withdrawal_count,148
update_count,2005-05-25 13:06:00,842,announcement_count,765,withdrawal_count,33
update_count,2005-05-25 13:07:00,1793,announcement_count,1739,withdrawal_count,18
update_count,2005-05-25 13:08:00,587,announcement_count,488,withdrawal_count,56
update_count,2005-05-25 13:09:00,750,announcement_count,482,withdrawal_count,240
update_count,2005-05-25 13:10:00,816,announcement_count,735,withdrawal_count,35
update_count,2005-05-25 13:11:00,1615,announcement_count,1544,withdrawal_count,43
update_count,2005-05-25 13:12:00,1302,announcement_count,1241,withdrawal_count,24
update_count,2005-05-25 13:13:00,989,announcement_count,909,withdrawal_count,38
update_count,2005-05-25 13:14:00,816,announcement_count,774,withdrawal_count,16
update_count,2005-05-25 13:15:00,850,announcement_count,792,withdrawal_count,10
update_count,2005-05-25 13:16:00,1084,announcement_count,970,withdrawal_count,86
update_count,2005-05-25 13:17:00,976,announcement_count,890,withdrawal_count,42
update_count,2005-05-25 13:18:00,516,announcement_count,462,withdrawal_count,22
update_count,2005-05-25 13:19:00,526,announcement_count,463,withdrawal_count,17
update_count,2005-05-25 13:20:00,467,announcement_count,426,withdrawal_count,15
update_count,2005-05-25 13:21:00,467,announcement_count,391,withdrawal_count,28
update_count,2005-05-25 13:22:00,785,announcement_count,574,withdrawal_count,181
update_count,2005-05-25 13:23:00,1223,announcement_count,1146,withdrawal_count,30
update_count,2005-05-25 13:24:00,990,announcement_count,920,withdrawal_count,36
update_count,2005-05-25 13:25:00,586,announcement_count,505,withdrawal_count,37
update_count,2005-05-25 13:26:00,477,announcement_count,432,withdrawal_count,17
update_count,2005-05-25 13:27:00,585,announcement_count,510,withdrawal_count,23
update_count,2005-05-25 13:28:00,1297,announcement_count,1191,withdrawal_count,84
update_count,2005-05-25 13:29:00,1575,announcement_count,1426,withdrawal_count,98
update_count,2005-05-25 13:30:00,1033,announcement_count,805,withdrawal_count,196
update_count,2005-05-25 13:31:00,1316,announcement_count,1169,withdrawal_count,105
update_count,2005-05-25 13:32:00,942,announcement_count,871,withdrawal_count,41
update_count,2005-05-25 13:33:00,695,announcement_count,636,withdrawal_count,11
update_count,2005-05-25 13:34:00,688,announcement_count,649,withdrawal_count,13
update_count,2005-05-25 13:35:00,835,announcement_count,723,withdrawal_count,62
update_count,2005-05-25 13:36:00,832,announcement_count,751,withdrawal_count,53
update_count,2005-05-25 13:37:00,600,announcement_count,466,withdrawal_count,86
update_count,2005-05-25 13:38:00,507,announcement_count,468,withdrawal_count,13
update_count,2005-05-25 13:39:00,866,announcement_count,768,withdrawal_count,47
update_count,2005-05-25 13:40:00,607,announcement_count,550,withdrawal_count,29
update_count,2005-05-25 13:41:00,537,announcement_count,452,withdrawal_count,43
update_count,2005-05-25 13:42:00,489,announcement_count,426,withdrawal_count,25
update_count,2005-05-25 13:43:00,903,announcement_count,826,withdrawal_count,37
update_count,2005-05-25 13:44:00,845,announcement_count,742,withdrawal_count,70
update_count,2005-05-25 13:45:00,1008,announcement_count,894,withdrawal_count,64
update_count,2005-05-25 13:46:00,662,announcement_count,604,withdrawal_count,28
update_count,2005-05-25 13:47:00,620,announcement_count,506,withdrawal_count,68
update_count,2005-05-25 13:48:00,936,announcement_count,844,withdrawal_count,63
update_count,2005-05-25 13:49:00,917,announcement_count,824,withdrawal_count,43
update_count,2005-05-25 13:50:00,870,announcement_count,779,withdrawal_count,65
update_count,2005-05-25 13:51:00,540,announcement_count,451,withdrawal_count,39
update_count,2005-05-25 13:52:00,593,announcement_count,559,withdrawal_count,6
update_count,2005-05-25 13:53:00,1289,announcement_count,1193,withdrawal_count,61
update_count,2005-05-25 13:54:00,1190,announcement_count,1133,withdrawal_count,18
update_count,2005-05-25 13:55:00,849,announcement_count,765,withdrawal_count,58
update_count,2005-05-25 13:56:00,1383,announcement_count,1303,withdrawal_count,32
update_count,2005-05-25 13:57:00,884,announcement_count,817,withdrawal_count,37
update_count,2005-05-25 13:58:00,632,announcement_count,517,withdrawal_count,71
update_count,2005-05-25 13:59:00,556,announcement_count,475,withdrawal_count,47
update_count,2005-05-25 14:00:00,594,announcement_count,520,withdrawal_count,30
update_count,2005-05-25 14:01:00,984,announcement_count,924,withdrawal_count,32
update_count,2005-05-25 14:02:00,872,announcement_count,747,withdrawal_count,73
update_count,2005-05-25 14:03:00,1209,announcement_count,1113,withdrawal_count,72
update_count,2005-05-25 14:04:00,815,announcement_count,731,withdrawal_count,36
update_count,2005-05-25 14:05:00,553,announcement_count,471,withdrawal_count,52
update_count,2005-05-25 14:06:00,1085,announcement_count,950,withdrawal_count,87
update_count,2005-05-25 14:07:00,752,announcement_count,608,withdrawal_count,118
update_count,2005-05-25 14:08:00,794,announcement_count,682,withdrawal_count,63
